example,score,synthesis_method,runs,success_rate,timeout_rate,time_mean,time_std,time_min,time_max,synthesis_steps_mean,synthesis_steps_std,synthesis_steps_min,synthesis_steps_max,mean_depth_mean,mean_depth_std,mean_depth_min,mean_depth_max,min_duration_mean,min_duration_std,min_duration_min,min_duration_max,leafs_mean,leafs_std,leafs_min,leafs_max,leaf_success_rate_mean,leaf_success_rate_std,leaf_success_rate_min,leaf_success_rate_max,nodes_total_mean,nodes_total_std,nodes_total_min,nodes_total_max,nodes_not_processed_mean,nodes_not_processed_std,nodes_not_processed_min,nodes_not_processed_max
constantFolding.lua,default,sota,3,1,0,0.37589580631659675,0.0021990619679107446,0.37348465295508504,0.37779104098444805,271,0.0,271,271,15.714285714285714,0.0,15.714285714285714,15.714285714285714,7,0.0,7,7,28,0.0,28,28,0.5,0.0,0.5,0.5,1198,0.0,1198,1198,926,0.0,926,926
constantFolding.lua,default,top-down-1.2,3,1,0,1.5401114986549753,0.08960920969735148,1.4612017729668878,1.6375297280028462,5452,0.0,5452,5452,13.0,0.0,13.0,13.0,7,0.0,7,7,1374,0.0,1374,1374,0.000727802037845706,0.0,0.000727802037845706,0.000727802037845706,5977,0.0,5977,5977,524,0.0,524,524
constantFolding.lua,default,top-down-1.4,3,1,0,1.427229237005425,0.013365821965838975,1.4119008969864808,1.4364511910243891,5293,0.0,5293,5293,17.0,0.0,17.0,17.0,11,0.0,11,11,1345,0.0,1345,1345,0.0007434944237918215,0.0,0.0007434944237918215,0.0007434944237918215,5644,0.0,5644,5644,350,0.0,350,350
constantFolding.lua,model_v1,sota,3,1,0,11.476968148335194,0.08256542003872666,11.408426092006266,11.56862853502389,323,0.0,323,323,18.125,0.0,18.125,18.125,8,0.0,8,8,26,0.0,26,26,0.6153846153846154,0.0,0.6153846153846154,0.6153846153846154,1360,0.0,1360,1360,1036,0.0,1036,1036
constantFolding.lua,model_v1,top-down-1.2,3,1,0,1.6442107090066809,0.5879299570739059,1.040967310022097,2.2155260969884694,18,0.0,18,18,19.0,0.0,19.0,19.0,14,0.0,14,14,1,0.0,1,1,1.0,0.0,1.0,1.0,96,0.0,96,96,77,0.0,77,77
constantFolding.lua,model_v1,top-down-1.4,3,1,0,1.3652620629873127,0.6406578474673149,0.9753558689844795,2.1046619869885035,18,0.0,18,18,19.0,0.0,19.0,19.0,14,0.0,14,14,1,0.0,1,1,1.0,0.0,1.0,1.0,96,0.0,96,96,77,0.0,77,77
constantFolding.lua,model_v2,sota,3,1,0,10.46187608531909,0.09023497803195225,10.380990641948301,10.559200351010077,298,0.0,298,298,16.555555555555557,0.0,16.555555555555557,16.555555555555557,8,0.0,8,8,28,0.0,28,28,0.6428571428571429,0.0,0.6428571428571429,0.6428571428571429,1220,0.0,1220,1220,921,0.0,921,921
constantFolding.lua,model_v2,top-down-1.2,3,1,0,0.9186811086838134,0.033345864826741844,0.8905268590315245,0.95550576900132,16,0.0,16,16,17.0,0.0,17.0,17.0,12,0.0,12,12,1,0.0,1,1,1.0,0.0,1.0,1.0,77,0.0,77,77,60,0.0,60,60
constantFolding.lua,model_v2,top-down-1.4,3,1,0,0.9342067256608667,0.04588961225444744,0.8887281900388189,0.9804966539959423,16,0.0,16,16,17.0,0.0,17.0,17.0,12,0.0,12,12,1,0.0,1,1,1.0,0.0,1.0,1.0,77,0.0,77,77,60,0.0,60,60
counter.lua,default,sota,3,1,0,0.3362183646919827,0.009818475522086992,0.3286754760192707,0.34731995803304017,58,0.0,58,58,8.0,0.0,8.0,8.0,5,0.0,5,5,8,0.0,8,8,1.0,0.0,1.0,1.0,133,0.0,133,133,74,0.0,74,74
counter.lua,default,top-down-1.2,3,1,0,0.3383443253502871,0.019150899081739527,0.3259050860069692,0.3603976410231553,20,0.0,20,20,8.0,0.0,8.0,8.0,6,0.0,6,6,1,0.0,1,1,1.0,0.0,1.0,1.0,58,0.0,58,58,37,0.0,37,37
counter.lua,default,top-down-1.4,3,1,0,0.3254369959856073,0.0017010305382717196,0.3235203929943964,0.3267674259841442,8,0.0,8,8,8.0,0.0,8.0,8.0,6,0.0,6,6,1,0.0,1,1,1.0,0.0,1.0,1.0,29,0.0,29,29,20,0.0,20,20
counter.lua,model_v1,sota,3,1,0,3.2544202580077886,0.6042254191864171,2.8283974610385485,3.945936399977654,65,0.0,65,65,8.0,0.0,8.0,8.0,5,0.0,5,5,9,0.0,9,9,1.0,0.0,1.0,1.0,132,0.0,132,132,66,0.0,66,66
counter.lua,model_v1,top-down-1.2,3,1,0,0.6164142193156295,0.003219294699263861,0.6126976579544134,0.6183375929831527,7,0.0,7,7,8.0,0.0,8.0,8.0,5,0.0,5,5,1,0.0,1,1,1.0,0.0,1.0,1.0,24,0.0,24,24,16,0.0,16,16
counter.lua,model_v1,top-down-1.4,3,1,0,0.6522036113116579,0.03815537533871259,0.6081651609856635,0.6753603059914894,7,0.0,7,7,8.0,0.0,8.0,8.0,5,0.0,5,5,1,0.0,1,1,1.0,0.0,1.0,1.0,24,0.0,24,24,16,0.0,16,16
counter.lua,model_v2,sota,3,1,0,3.7427666556516974,0.7910083662744345,2.8294858100125566,4.210931324982084,65,0.0,65,65,8.0,0.0,8.0,8.0,5,0.0,5,5,9,0.0,9,9,1.0,0.0,1.0,1.0,136,0.0,136,136,70,0.0,70,70
counter.lua,model_v2,top-down-1.2,3,1,0,0.8995730563377341,0.5181079133926719,0.5824992880225182,1.4974662640015595,7,0.0,7,7,8.0,0.0,8.0,8.0,5,0.0,5,5,1,0.0,1,1,1.0,0.0,1.0,1.0,24,0.0,24,24,16,0.0,16,16
counter.lua,model_v2,top-down-1.4,3,1,0,0.5868007793518094,0.005486299298778788,0.5827402950380929,0.5930421769735403,7,0.0,7,7,8.0,0.0,8.0,8.0,5,0.0,5,5,1,0.0,1,1,1.0,0.0,1.0,1.0,24,0.0,24,24,16,0.0,16,16
cyclic10-tight.lua,default,sota,3,1,0,17.07679814432049,0.06669505531336906,17.035680352011696,17.153750530967955,13662,0.0,13662,13662,149.01020408163265,0.0,149.01020408163265,149.01020408163265,88,0.0,88,88,241,0.0,241,241,0.4066390041493776,0.0,0.4066390041493776,0.4066390041493776,228849,0.0,228849,228849,215186,0.0,215186,215186
cyclic10-tight.lua,default,top-down-1.2,3,1,0,20.477530778657336,0.29804094482724547,20.303613107011188,20.821672209945973,18508,0.0,18508,18508,141.0,0.0,141.0,141.0,94,0.0,94,94,7545,0.0,7545,7545,0.0001325381047051027,0.0,0.0001325381047051027,0.0001325381047051027,38492,0.0,38492,38492,19983,0.0,19983,19983
cyclic10-tight.lua,default,top-down-1.4,3,1,0,24.927790855348576,0.15229689727709284,24.83851901302114,25.103641289984807,22038,0.0,22038,22038,140.0,0.0,140.0,140.0,94,0.0,94,94,8254,0.0,8254,8254,0.000121153380179307,0.0,0.000121153380179307,0.000121153380179307,48890,0.0,48890,48890,26851,0.0,26851,26851
cyclic10-tight.lua,model_v1,sota,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10-tight.lua,model_v1,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10-tight.lua,model_v1,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10-tight.lua,model_v2,sota,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10-tight.lua,model_v2,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10-tight.lua,model_v2,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10.lua,default,sota,3,1,0,3.813639066667141,0.18697834394108928,3.697957496973686,4.029353953024838,4035,0.0,4035,4035,78.98076923076923,0.0,78.98076923076923,78.98076923076923,42,0.0,42,42,82,0.0,82,82,0.6341463414634146,0.0,0.6341463414634146,0.6341463414634146,53845,0.0,53845,53845,49809,0.0,49809,49809
cyclic10.lua,default,top-down-1.2,3,1,0,10.909205788668865,0.08468941490695987,10.833954366971739,11.000916753022466,13354,0.0,13354,13354,78.0,0.0,78.0,78.0,45,0.0,45,45,5831,0.0,5831,5831,0.0001714971702966901,0.0,0.0001714971702966901,0.0001714971702966901,22943,0.0,22943,22943,9588,0.0,9588,9588
cyclic10.lua,default,top-down-1.4,3,1,0,5.338291520330434,0.47513115150581703,5.035201382008381,5.885881898982916,6277,0.0,6277,6277,78.0,0.0,78.0,78.0,46,0.0,46,46,3133,0.0,3133,3133,0.0003191828917969997,0.0,0.0003191828917969997,0.0003191828917969997,8655,0.0,8655,8655,2377,0.0,2377,2377
cyclic10.lua,model_v1,sota,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10.lua,model_v1,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10.lua,model_v1,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10.lua,model_v2,sota,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10.lua,model_v2,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic10.lua,model_v2,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic2.lua,default,sota,3,1,0,0.3874010453388716,0.01026943138287366,0.37897188297938555,0.39883872400969267,151,0.0,151,151,14.166666666666666,0.0,14.166666666666666,14.166666666666666,8,0.0,8,8,12,0.0,12,12,1.0,0.0,1.0,1.0,539,0.0,539,539,387,0.0,387,387
cyclic2.lua,default,top-down-1.2,3,1,0,0.37502374866744503,0.036028666985678505,0.34807147103128955,0.41594521299703047,20,0.0,20,20,14.0,0.0,14.0,14.0,9,0.0,9,9,1,0.0,1,1,1.0,0.0,1.0,1.0,86,0.0,86,86,65,0.0,65,65
cyclic2.lua,default,top-down-1.4,3,1,0,0.35919356569259736,0.007967896589367304,0.3527456680312753,0.3681013369932771,13,0.0,13,13,14.0,0.0,14.0,14.0,9,0.0,9,9,1,0.0,1,1,1.0,0.0,1.0,1.0,63,0.0,63,63,49,0.0,49,49
cyclic2.lua,model_v1,sota,3,1,0,6.957231936336029,0.6993127436546057,6.481506337993778,7.760163032042328,166,0.0,166,166,14.384615384615385,0.0,14.384615384615385,14.384615384615385,9,0.0,9,9,13,0.0,13,13,1.0,0.0,1.0,1.0,537,0.0,537,537,370,0.0,370,370
cyclic2.lua,model_v1,top-down-1.2,3,1,0,0.8434833400145484,0.0034755376343268245,0.8413671900052577,0.8474945140187629,14,0.0,14,14,15.0,0.0,15.0,15.0,9,0.0,9,9,1,0.0,1,1,1.0,0.0,1.0,1.0,64,0.0,64,64,49,0.0,49,49
cyclic2.lua,model_v1,top-down-1.4,3,1,0,1.0497625960075918,0.29761633569484786,0.8749180129962042,1.3934025920461863,14,0.0,14,14,15.0,0.0,15.0,15.0,9,0.0,9,9,1,0.0,1,1,1.0,0.0,1.0,1.0,64,0.0,64,64,49,0.0,49,49
cyclic2.lua,model_v2,sota,3,1,0,6.418585665989667,0.09191795274722571,6.320816112973262,6.503243979008403,160,0.0,160,160,14.076923076923077,0.0,14.076923076923077,14.076923076923077,9,0.0,9,9,13,0.0,13,13,1.0,0.0,1.0,1.0,529,0.0,529,529,368,0.0,368,368
cyclic2.lua,model_v2,top-down-1.2,3,1,0,1.1747609559873429,0.6231281021568613,0.8137846729950979,1.8942859459784813,13,0.0,13,13,14.0,0.0,14.0,14.0,10,0.0,10,10,1,0.0,1,1,1.0,0.0,1.0,1.0,56,0.0,56,56,42,0.0,42,42
cyclic2.lua,model_v2,top-down-1.4,3,1,0,0.808421021346779,0.011689793405006869,0.7952538520330563,0.817577640991658,13,0.0,13,13,14.0,0.0,14.0,14.0,10,0.0,10,10,1,0.0,1,1,1.0,0.0,1.0,1.0,56,0.0,56,56,42,0.0,42,42
cyclic20-tight.lua,default,sota,3,1,0,42.562387019318216,0.4417347931782229,42.21380346198566,43.059164076985326,20454,0.0,20454,20454,198.0,0.0,198.0,198.0,116,0.0,116,116,354,0.0,354,354,0.01694915254237288,0.0,0.01694915254237288,0.01694915254237288,586043,0.0,586043,586043,565588,0.0,565588,565588
cyclic20-tight.lua,default,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20-tight.lua,default,top-down-1.4,3,1,0,2.498921628013098,0.06286258581299932,2.4399419180117548,2.565055037033744,437,0.0,437,437,188.0,0.0,188.0,188.0,113,0.0,113,113,2,0.0,2,2,0.5,0.0,0.5,0.5,7078,0.0,7078,7078,6640,0.0,6640,6640
cyclic20-tight.lua,model_v1,sota,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20-tight.lua,model_v1,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20-tight.lua,model_v1,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20-tight.lua,model_v2,sota,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20-tight.lua,model_v2,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20-tight.lua,model_v2,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,default,sota,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,default,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,default,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,model_v1,sota,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,model_v1,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,model_v1,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,model_v2,sota,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,model_v2,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic20.lua,model_v2,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic3.lua,default,sota,3,1,0,0.5214868493494578,0.0065329710992041296,0.5143185810302384,0.5271060899831355,450,0.0,450,450,24.6,0.0,24.6,24.6,13,0.0,13,13,22,0.0,22,22,0.9090909090909091,0.0,0.9090909090909091,0.9090909090909091,2591,0.0,2591,2591,2140,0.0,2140,2140
cyclic3.lua,default,top-down-1.2,3,1,0,0.41204479035999003,0.022271929184748084,0.3864192790351808,0.4267386910505593,30,0.0,30,30,24.0,0.0,24.0,24.0,13,0.0,13,13,1,0.0,1,1,1.0,0.0,1.0,1.0,204,0.0,204,204,173,0.0,173,173
cyclic3.lua,default,top-down-1.4,3,1,0,0.44478883367264643,0.10200254711956931,0.3854504550108686,0.5625700950040482,23,0.0,23,23,24.0,0.0,24.0,24.0,13,0.0,13,13,1,0.0,1,1,1.0,0.0,1.0,1.0,166,0.0,166,166,142,0.0,142,142
cyclic3.lua,model_v1,sota,3,1,0,18.017397808337893,0.43361602142762207,17.570811127021443,18.436760284996126,475,0.0,475,475,25.25,0.0,25.25,25.25,13,0.0,13,13,23,0.0,23,23,0.8695652173913043,0.0,0.8695652173913043,0.8695652173913043,2465,0.0,2465,2465,1989,0.0,1989,1989
cyclic3.lua,model_v1,top-down-1.2,3,1,0,1.3879942273294243,0.052088439853503705,1.3297954419977032,1.4302420649910346,27,0.0,27,27,28.0,0.0,28.0,28.0,18,0.0,18,18,1,0.0,1,1,1.0,0.0,1.0,1.0,158,0.0,158,158,130,0.0,130,130
cyclic3.lua,model_v1,top-down-1.4,3,1,0,1.7751395603215012,0.7654465735951219,1.3029328369884752,2.658293201995548,27,0.0,27,27,28.0,0.0,28.0,28.0,18,0.0,18,18,1,0.0,1,1,1.0,0.0,1.0,1.0,158,0.0,158,158,130,0.0,130,130
cyclic3.lua,model_v2,sota,3,1,0,15.871131931664422,0.21518831606024383,15.62316825799644,16.008952979987953,433,0.0,433,433,23.42105263157895,0.0,23.42105263157895,23.42105263157895,15,0.0,15,15,22,0.0,22,22,0.8636363636363636,0.0,0.8636363636363636,0.8636363636363636,2363,0.0,2363,2363,1929,0.0,1929,1929
cyclic3.lua,model_v2,top-down-1.2,3,1,0,1.613825038347083,0.7721608127893681,1.1566876629949547,2.5053427329985425,22,0.0,22,22,23.0,0.0,23.0,23.0,15,0.0,15,15,1,0.0,1,1,1.0,0.0,1.0,1.0,148,0.0,148,148,125,0.0,125,125
cyclic3.lua,model_v2,top-down-1.4,3,1,0,1.2036741126600343,0.06734733455548712,1.1464549470110796,1.2778922339784913,22,0.0,22,22,23.0,0.0,23.0,23.0,15,0.0,15,15,1,0.0,1,1,1.0,0.0,1.0,1.0,148,0.0,148,148,125,0.0,125,125
cyclic4.lua,default,sota,3,1,0,0.7600552103443382,0.006362818208872994,0.7532461950322613,0.7658499979879707,872,0.0,872,872,33.888888888888886,0.0,33.888888888888886,33.888888888888886,17,0.0,17,17,33,0.0,33,33,0.8181818181818182,0.0,0.8181818181818182,0.8181818181818182,7102,0.0,7102,7102,6229,0.0,6229,6229
cyclic4.lua,default,top-down-1.2,3,1,0,0.4458762916425864,0.011769102199965038,0.4383963619475253,0.459442229999695,44,0.0,44,44,33.0,0.0,33.0,33.0,18,0.0,18,18,1,0.0,1,1,1.0,0.0,1.0,1.0,404,0.0,404,404,359,0.0,359,359
cyclic4.lua,default,top-down-1.4,3,1,0,0.4307769519897799,0.011196622625240654,0.4225130929844454,0.443519679014571,32,0.0,32,32,33.0,0.0,33.0,33.0,18,0.0,18,18,1,0.0,1,1,1.0,0.0,1.0,1.0,314,0.0,314,314,281,0.0,281,281
cyclic4.lua,model_v1,sota,3,1,0,27.804074676028296,0.12256663120204513,27.662780337035656,27.88175828004023,770,0.0,770,770,34.0,0.0,34.0,34.0,17,0.0,17,17,40,0.0,40,40,0.2,0.0,0.2,0.2,6983,0.0,6983,6983,6212,0.0,6212,6212
cyclic4.lua,model_v1,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic4.lua,model_v1,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic4.lua,model_v2,sota,3,1,0,31.480157497688197,0.28220357761871373,31.182373038027436,31.743645412032492,879,0.0,879,879,33.96153846153846,0.0,33.96153846153846,33.96153846153846,20,0.0,20,20,34,0.0,34,34,0.7647058823529411,0.0,0.7647058823529411,0.7647058823529411,6919,0.0,6919,6919,6039,0.0,6039,6039
cyclic4.lua,model_v2,top-down-1.2,3,1,0,1.889616018665644,0.572277205966654,1.5513122839620337,2.550361354020424,33,0.0,33,33,33.0,0.0,33.0,33.0,20,0.0,20,20,1,0.0,1,1,1.0,0.0,1.0,1.0,305,0.0,305,305,271,0.0,271,271
cyclic4.lua,model_v2,top-down-1.4,3,1,0,1.706392967006347,0.07005518624587966,1.6258234599954449,1.7529343190253712,33,0.0,33,33,33.0,0.0,33.0,33.0,20,0.0,20,20,1,0.0,1,1,1.0,0.0,1.0,1.0,305,0.0,305,305,271,0.0,271,271
cyclic5.lua,default,sota,3,1,0,1.0373366683488712,0.013284041049868417,1.0238955579698086,1.0504578610416502,1247,0.0,1247,1247,44.41379310344828,0.0,44.41379310344828,44.41379310344828,27,0.0,27,27,38,0.0,38,38,0.7631578947368421,0.0,0.7631578947368421,0.7631578947368421,9697,0.0,9697,9697,8449,0.0,8449,8449
cyclic5.lua,default,top-down-1.2,3,1,0,0.6042288229994787,0.01775626387022239,0.5905334540293552,0.624290612002369,256,0.0,256,256,44.0,0.0,44.0,44.0,28,0.0,28,28,55,0.0,55,55,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,723,0.0,723,723,466,0.0,466,466
cyclic5.lua,default,top-down-1.4,3,1,0,0.503591550339479,0.004289137265256601,0.49871825298760086,0.5067930049845017,56,0.0,56,56,44.0,0.0,44.0,44.0,29,0.0,29,29,1,0.0,1,1,1.0,0.0,1.0,1.0,411,0.0,411,411,354,0.0,354,354
cyclic5.lua,model_v1,sota,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic5.lua,model_v1,top-down-1.2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyclic5.lua,model_v1,top-down-1.4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
